Timestamp;Container_ID;Container_Name;CPU_Percent;Mem_Usage_MiB;Mem_Limit_MiB;Mem_Percent;Net_Rx_MiB;Net_Tx_MiB;Block_Read_MiB;Block_Write_MiB;PIDS
2025-09-22 21:31:11;eee16608eae8;postgres_db;19.47;192.6;512.0;37.62;234.0;988.0;0.0;0.0;91
2025-09-22 21:31:18;c3bf0684602f;pymedapp;156.79;254.2;512.0;49.65;1198.08;1576.96;0.0;0.0;30
2025-09-22 21:31:18;eee16608eae8;postgres_db;17.39;169.3;512.0;33.07;237.0;1034.24;0.0;0.0;73
2025-09-22 21:31:29;c3bf0684602f;pymedapp;153.73;247.2;512.0;48.28;1218.56;1607.68;0.0;0.0;31
2025-09-22 21:31:29;eee16608eae8;postgres_db;21.12;255.9;512.0;49.99;239.0;1044.48;0.0;0.0;121
2025-09-22 21:31:36;c3bf0684602f;pymedapp;158.34;221.8;512.0;43.31;1239.04;1628.16;0.0;0.0;27
2025-09-22 21:31:36;eee16608eae8;postgres_db;18.73;245.1;512.0;47.87;243.0;1064.96;0.0;0.0;116
2025-09-22 21:31:44;c3bf0684602f;pymedapp;153.19;247.5;512.0;48.34;1259.52;1658.88;0.0;0.0;31
2025-09-22 21:31:44;eee16608eae8;postgres_db;18.52;258.1;512.0;50.41;246.0;1085.44;0.0;0.0;119
2025-09-22 21:31:51;c3bf0684602f;pymedapp;159.64;236.4;512.0;46.18;1280.0;1679.36;0.0;0.0;30
2025-09-22 21:31:51;eee16608eae8;postgres_db;17.95;250.2;512.0;48.87;249.0;1095.68;0.0;0.0;119
2025-09-22 21:32:02;c3bf0684602f;pymedapp;155.6;248.0;512.0;48.43;1300.48;1710.08;0.0;0.0;31
2025-09-22 21:32:02;eee16608eae8;postgres_db;17.49;249.6;512.0;48.75;252.0;1116.16;0.0;0.0;115
2025-09-22 21:32:09;c3bf0684602f;pymedapp;164.21;216.5;512.0;42.29;1320.96;1740.8;0.0;0.0;31
2025-09-22 21:32:09;eee16608eae8;postgres_db;18.71;195.1;512.0;38.1;255.0;1136.64;0.0;0.0;87
2025-09-22 21:32:17;c3bf0684602f;pymedapp;162.56;241.4;512.0;47.16;1341.44;1761.28;0.0;0.0;30
2025-09-22 21:32:17;eee16608eae8;postgres_db;16.68;230.3;512.0;44.98;258.0;1146.88;0.0;0.0;108
2025-09-22 21:32:24;c3bf0684602f;pymedapp;168.41;218.0;512.0;42.58;1361.92;1792.0;0.0;0.0;31
2025-09-22 21:32:24;eee16608eae8;postgres_db;18.51;191.3;512.0;37.36;261.0;1167.36;0.0;0.0;87
2025-09-22 21:32:35;c3bf0684602f;pymedapp;166.25;217.7;512.0;42.53;1372.16;1812.48;0.0;0.0;31
