Timestamp;Container_ID;Container_Name;CPU_Percent;Mem_Usage_MiB;Mem_Limit_MiB;Mem_Percent;Net_Rx_MiB;Net_Tx_MiB;Block_Read_MiB;Block_Write_MiB;PIDS
2025-09-22 21:53:30;c3bf0684602f;pymedapp;171.3;217.9;512.0;42.55;4720.64;6287.36;0.0;0.0;31
2025-09-22 21:53:38;c3bf0684602f;pymedapp;164.81;219.4;512.0;42.85;4741.12;6318.08;0.0;0.0;31
2025-09-22 21:53:48;c3bf0684602f;pymedapp;155.23;251.5;512.0;49.12;4771.84;6359.04;0.0;0.0;31
2025-09-22 21:53:56;c3bf0684602f;pymedapp;163.26;236.0;512.0;46.09;4792.32;6389.76;0.0;0.0;31
2025-09-22 21:54:03;c3bf0684602f;pymedapp;158.44;251.5;512.0;49.13;4823.04;6430.72;0.0;0.0;31
2025-09-22 21:54:11;c3bf0684602f;pymedapp;158.62;251.4;512.0;49.11;4843.52;6461.44;0.0;0.0;31
2025-09-22 21:54:21;c3bf0684602f;pymedapp;159.34;251.9;512.0;49.2;4874.24;6492.16;0.0;0.0;31
2025-09-22 21:54:29;c3bf0684602f;pymedapp;163.43;234.8;512.0;45.85;4894.72;6522.88;0.0;0.0;31
2025-09-22 21:54:36;c3bf0684602f;pymedapp;167.32;229.4;512.0;44.81;4925.44;6563.84;0.0;0.0;31
2025-09-22 21:54:44;c3bf0684602f;pymedapp;162.27;208.4;512.0;40.7;4945.92;6584.32;0.0;0.0;31
2025-09-22 21:54:54;c3bf0684602f;pymedapp;164.99;226.9;512.0;44.31;4966.4;6625.28;0.0;0.0;31
2025-09-22 21:55:02;c3bf0684602f;pymedapp;176.73;202.0;512.0;39.45;4986.88;6656.0;0.0;0.0;31
2025-09-22 21:55:09;c3bf0684602f;pymedapp;160.99;258.1;512.0;50.41;5017.6;6686.72;0.0;0.0;30
2025-09-22 21:55:17;c3bf0684602f;pymedapp;162.28;233.8;512.0;45.66;5038.08;6717.44;0.0;0.0;31
2025-09-22 21:55:27;c3bf0684602f;pymedapp;165.34;234.5;512.0;45.8;5068.8;6758.4;0.0;0.0;31
2025-09-22 21:55:35;c3bf0684602f;pymedapp;165.46;233.7;512.0;45.64;5089.28;6778.88;0.0;0.0;31
2025-09-22 21:55:42;c3bf0684602f;pymedapp;157.98;251.9;512.0;49.21;5120.0;6819.84;0.0;0.0;31
2025-09-22 21:55:50;c3bf0684602f;pymedapp;160.82;252.2;512.0;49.26;5140.48;6860.8;0.0;0.0;31
2025-09-22 21:56:00;c3bf0684602f;pymedapp;156.55;252.5;512.0;49.31;5171.2;6891.52;0.0;0.0;31
2025-09-22 21:56:08;c3bf0684602f;pymedapp;160.31;252.8;512.0;49.37;5191.68;6922.24;0.0;0.0;31
2025-09-22 21:56:15;c3bf0684602f;pymedapp;162.04;252.0;512.0;49.22;5212.16;6952.96;0.0;0.0;31
2025-09-22 21:56:23;c3bf0684602f;pymedapp;163.28;244.2;512.0;47.69;5242.88;6993.92;0.0;0.0;31
2025-09-22 21:56:33;c3bf0684602f;pymedapp;164.71;234.6;512.0;45.83;5263.36;7024.64;0.0;0.0;31
2025-09-22 21:56:41;c3bf0684602f;pymedapp;165.12;252.6;512.0;49.34;5294.08;7055.36;0.0;0.0;31
2025-09-22 21:56:48;c3bf0684602f;pymedapp;168.26;235.6;512.0;46.02;5314.56;7096.32;0.0;0.0;31
2025-09-22 21:56:56;c3bf0684602f;pymedapp;164.02;236.3;512.0;46.16;5345.28;7127.04;0.0;0.0;31
2025-09-22 21:57:06;c3bf0684602f;pymedapp;77.31;249.4;512.0;48.72;5365.76;7157.76;0.0;0.0;31
2025-09-22 21:57:14;c3bf0684602f;pymedapp;159.75;251.3;512.0;49.08;5386.24;7188.48;0.0;0.0;31
2025-09-22 21:57:22;c3bf0684602f;pymedapp;163.44;236.8;512.0;46.24;5406.72;7219.2;0.0;0.0;31
2025-09-22 21:57:29;c3bf0684602f;pymedapp;161.36;237.7;512.0;46.42;5437.44;7260.16;0.0;0.0;31
2025-09-22 21:57:39;c3bf0684602f;pymedapp;165.03;237.1;512.0;46.32;5457.92;7280.64;0.0;0.0;30
2025-09-22 21:57:47;c3bf0684602f;pymedapp;159.78;235.5;512.0;46.01;5488.64;7321.6;0.0;0.0;31
2025-09-22 21:57:55;c3bf0684602f;pymedapp;159.93;250.7;512.0;48.96;5509.12;7352.32;0.0;0.0;31
2025-09-22 21:58:02;c3bf0684602f;pymedapp;164.38;234.8;512.0;45.87;5539.84;7393.28;0.0;0.0;31
2025-09-22 21:58:12;c3bf0684602f;pymedapp;157.61;251.9;512.0;49.2;5560.32;7424.0;0.0;0.0;31
2025-09-22 21:58:20;c3bf0684602f;pymedapp;166.55;234.1;512.0;45.71;5591.04;7454.72;0.0;0.0;31
2025-09-22 21:58:28;c3bf0684602f;pymedapp;168.12;251.8;512.0;49.18;5611.52;7485.44;0.0;0.0;31
2025-09-22 21:58:35;c3bf0684602f;pymedapp;168.42;215.3;512.0;42.05;5642.24;7526.4;0.0;0.0;31
2025-09-22 21:58:45;c3bf0684602f;pymedapp;159.86;251.9;512.0;49.2;5662.72;7557.12;0.0;0.0;31
2025-09-22 21:58:53;c3bf0684602f;pymedapp;168.96;209.4;512.0;40.9;5683.2;7587.84;0.0;0.0;31
2025-09-22 21:59:01;c3bf0684602f;pymedapp;161.11;251.7;512.0;49.15;5713.92;7628.8;0.0;0.0;31
2025-09-22 21:59:08;c3bf0684602f;pymedapp;182.47;216.0;512.0;42.19;5734.4;7659.52;0.0;0.0;31
2025-09-22 21:59:18;c3bf0684602f;pymedapp;163.65;252.3;512.0;49.27;5765.12;7690.24;0.0;0.0;31
2025-09-22 21:59:26;c3bf0684602f;pymedapp;185.2;202.1;512.0;39.48;5785.6;7720.96;0.0;0.0;31
2025-09-22 21:59:34;c3bf0684602f;pymedapp;157.49;251.6;512.0;49.14;5806.08;7751.68;0.0;0.0;31
2025-09-22 21:59:41;c3bf0684602f;pymedapp;166.81;215.0;512.0;41.99;5836.8;7782.4;0.0;0.0;31
2025-09-22 21:59:52;c3bf0684602f;pymedapp;156.41;251.9;512.0;49.2;5857.28;7823.36;0.0;0.0;31
2025-09-22 21:59:59;c3bf0684602f;pymedapp;163.61;255.9;512.0;49.98;5888.0;7854.08;0.0;0.0;30
2025-09-22 22:00:07;c3bf0684602f;pymedapp;161.32;252.3;512.0;49.28;5908.48;7884.8;0.0;0.0;31
2025-09-22 22:00:14;c3bf0684602f;pymedapp;179.07;197.6;512.0;38.6;5928.96;7915.52;0.0;0.0;31
2025-09-22 22:00:25;c3bf0684602f;pymedapp;166.33;250.5;512.0;48.92;5959.68;7956.48;0.0;0.0;31
2025-09-22 22:00:32;c3bf0684602f;pymedapp;165.38;235.3;512.0;45.96;5980.16;7987.2;0.0;0.0;31
2025-09-22 22:00:40;c3bf0684602f;pymedapp;156.83;252.2;512.0;49.26;6010.88;8028.16;0.0;0.0;31
2025-09-22 22:00:47;c3bf0684602f;pymedapp;159.04;235.5;512.0;45.99;6031.36;8058.88;0.0;0.0;31
2025-09-22 22:00:58;c3bf0684602f;pymedapp;159.99;252.4;512.0;49.3;6062.08;8089.6;0.0;0.0;31
2025-09-22 22:01:05;c3bf0684602f;pymedapp;156.98;250.5;512.0;48.93;6082.56;8130.56;0.0;0.0;31
2025-09-22 22:01:13;c3bf0684602f;pymedapp;162.31;226.4;512.0;44.23;6113.28;8161.28;0.0;0.0;31
2025-09-22 22:01:20;c3bf0684602f;pymedapp;161.41;251.8;512.0;49.19;6133.76;8202.24;0.0;0.0;31
2025-09-22 22:01:31;c3bf0684602f;pymedapp;166.19;235.1;512.0;45.92;6164.48;8232.96;0.0;0.0;31
2025-09-22 22:01:38;c3bf0684602f;pymedapp;157.66;250.9;512.0;49.01;6184.96;8263.68;0.0;0.0;31
2025-09-22 22:01:46;c3bf0684602f;pymedapp;167.7;231.8;512.0;45.27;6215.68;8304.64;0.0;0.0;31
2025-09-22 22:01:53;c3bf0684602f;pymedapp;160.81;251.1;512.0;49.05;6236.16;8335.36;0.0;0.0;31
2025-09-22 22:02:04;c3bf0684602f;pymedapp;168.33;213.7;512.0;41.73;6256.64;8355.84;0.0;0.0;31
2025-09-22 22:02:11;c3bf0684602f;pymedapp;158.04;251.9;512.0;49.2;6287.36;8396.8;0.0;0.0;31
2025-09-22 22:02:19;c3bf0684602f;pymedapp;170.64;243.9;512.0;47.64;6307.84;8427.52;0.0;0.0;30
2025-09-22 22:02:26;c3bf0684602f;pymedapp;165.5;234.6;512.0;45.82;6338.56;8468.48;0.0;0.0;31
2025-09-22 22:02:37;c3bf0684602f;pymedapp;163.81;217.5;512.0;42.47;6359.04;8499.2;0.0;0.0;31
2025-09-22 22:02:44;c3bf0684602f;pymedapp;161.12;251.8;512.0;49.19;6389.76;8540.16;0.0;0.0;31
2025-09-22 22:02:52;c3bf0684602f;pymedapp;163.52;234.6;512.0;45.82;6410.24;8570.88;0.0;0.0;31
2025-09-22 22:02:59;c3bf0684602f;pymedapp;160.2;252.0;512.0;49.21;6440.96;8611.84;0.0;0.0;31
2025-09-22 22:03:10;c3bf0684602f;pymedapp;157.63;251.3;512.0;49.08;6461.44;8632.32;0.0;0.0;31
2025-09-22 22:03:17;c3bf0684602f;pymedapp;160.07;253.0;512.0;49.42;6492.16;8683.52;0.0;0.0;31
2025-09-22 22:03:25;c3bf0684602f;pymedapp;155.77;251.2;512.0;49.06;6512.64;8704.0;0.0;0.0;31
2025-09-22 22:03:32;c3bf0684602f;pymedapp;160.74;254.4;512.0;49.68;6543.36;8744.96;0.0;0.0;31
2025-09-22 22:03:43;c3bf0684602f;pymedapp;159.89;258.6;512.0;50.51;6574.08;8785.92;0.0;0.0;30
2025-09-22 22:03:50;c3bf0684602f;pymedapp;168.71;236.9;512.0;46.28;6594.56;8816.64;0.0;0.0;31
2025-09-22 22:03:58;c3bf0684602f;pymedapp;156.18;250.0;512.0;48.83;6625.28;8847.36;0.0;0.0;31
2025-09-22 22:04:05;c3bf0684602f;pymedapp;160.39;213.9;512.0;41.77;6656.0;8888.32;0.0;0.0;26
2025-09-22 22:04:16;c3bf0684602f;pymedapp;158.49;251.0;512.0;49.03;6676.48;8919.04;0.0;0.0;31
2025-09-22 22:04:23;c3bf0684602f;pymedapp;162.03;251.5;512.0;49.11;6696.96;8949.76;0.0;0.0;31
2025-09-22 22:04:31;c3bf0684602f;pymedapp;159.74;251.3;512.0;49.09;6727.68;8980.48;0.0;0.0;31
2025-09-22 22:04:39;c3bf0684602f;pymedapp;160.49;235.1;512.0;45.92;6748.16;9021.44;0.0;0.0;31
2025-09-22 22:04:49;c3bf0684602f;pymedapp;156.94;251.4;512.0;49.1;6768.64;9052.16;0.0;0.0;31
2025-09-22 22:04:56;c3bf0684602f;pymedapp;163.88;234.6;512.0;45.82;6799.36;9082.88;0.0;0.0;31
2025-09-22 22:05:04;c3bf0684602f;pymedapp;157.82;251.5;512.0;49.11;6819.84;9113.6;0.0;0.0;31
2025-09-22 22:05:12;c3bf0684602f;pymedapp;160.95;233.6;512.0;45.63;6850.56;9154.56;0.0;0.0;31
2025-09-22 22:05:22;c3bf0684602f;pymedapp;167.54;213.0;512.0;41.61;6881.28;9195.52;0.0;0.0;31
2025-09-22 22:05:29;c3bf0684602f;pymedapp;158.27;257.8;512.0;50.36;6901.76;9226.24;0.0;0.0;30
2025-09-22 22:05:37;c3bf0684602f;pymedapp;162.72;251.6;512.0;49.14;6922.24;9256.96;0.0;0.0;31
2025-09-22 22:05:45;c3bf0684602f;pymedapp;166.67;250.5;512.0;48.93;6952.96;9287.68;0.0;0.0;31
2025-09-22 22:05:55;c3bf0684602f;pymedapp;156.71;251.9;512.0;49.21;6973.44;9318.4;0.0;0.0;30
2025-09-22 22:06:03;c3bf0684602f;pymedapp;160.09;250.7;512.0;48.97;6993.92;9359.36;0.0;0.0;31
2025-09-22 22:06:10;c3bf0684602f;pymedapp;161.12;264.1;512.0;51.58;7024.64;9390.08;0.0;0.0;29
2025-09-22 22:06:20;c3bf0684602f;pymedapp;159.5;250.6;512.0;48.95;7045.12;9420.8;0.0;0.0;31
2025-09-22 22:06:28;c3bf0684602f;pymedapp;166.13;208.7;512.0;40.76;7075.84;9451.52;0.0;0.0;31
2025-09-22 22:06:36;c3bf0684602f;pymedapp;157.97;250.4;512.0;48.91;7096.32;9482.24;0.0;0.0;31
2025-09-22 22:06:43;c3bf0684602f;pymedapp;161.99;234.0;512.0;45.71;7116.8;9512.96;0.0;0.0;31
2025-09-22 22:06:54;c3bf0684602f;pymedapp;160.23;249.8;512.0;48.79;7137.28;9543.68;0.0;0.0;31
2025-09-22 22:07:01;c3bf0684602f;pymedapp;163.3;233.8;512.0;45.66;7157.76;9574.4;0.0;0.0;31
2025-09-22 22:07:09;c3bf0684602f;pymedapp;158.15;249.4;512.0;48.71;7188.48;9605.12;0.0;0.0;31
2025-09-22 22:07:16;c3bf0684602f;pymedapp;162.64;244.6;512.0;47.78;7208.96;9635.84;0.0;0.0;30
2025-09-22 22:07:27;c3bf0684602f;pymedapp;158.22;250.5;512.0;48.92;7229.44;9666.56;0.0;0.0;31
2025-09-22 22:07:34;c3bf0684602f;pymedapp;166.46;204.8;512.0;40.0;7249.92;9697.28;0.0;0.0;27
2025-09-22 22:07:42;c3bf0684602f;pymedapp;158.9;248.1;512.0;48.46;7280.64;9738.24;0.0;0.0;31
2025-09-22 22:07:49;c3bf0684602f;pymedapp;157.77;243.1;512.0;47.49;7301.12;9758.72;0.0;0.0;31
2025-09-22 22:08:00;c3bf0684602f;pymedapp;23.97;209.2;512.0;40.85;7321.6;9789.44;0.0;0.0;31
2025-09-22 22:08:07;c3bf0684602f;pymedapp;0.29;209.2;512.0;40.85;7321.6;9789.44;0.0;0.0;31
